path,row,lon_CTR,lat_CTR,lon_UL,lat_UL,lon_UR,lat_UR,lon_LL,lat_LL,lon_LR,lat_LR
45.0,29.0,-121.33872917127073,44.6082179558011,-122.22079044198895,45.665480994475146,-119.85324254143647,45.23920066298343,-122.79421116022098,43.95731596685083,-120.49410629834256,43.534905303867404
45.0,30.0,-121.83542392265196,43.1848020441989,-122.70024419889504,44.240262541436465,-120.3896002762431,43.820532209944744,-123.25334596685084,42.53007121546961,-121.00564348066298,42.11358513812154
45.0,31.0,-122.31412071823205,41.75963270718232,-123.16246116022099,42.813453314917126,-120.90514303867404,42.39976806629834,-123.69713812154697,41.10134187845304,-121.49858762430938,40.69033414364641
45.0,32.0,-122.77645430939228,40.332758839779004,-123.60964983425414,41.385162320441985,-121.40119198895029,40.97685016574586,-124.12754359116022,39.67132265193371,-121.9739997237569,39.26517342541437
45.0,33.0,-123.22385569060773,38.90434480662984,-124.04353287292818,39.95557397790055,-121.87908093922651,39.551882762430935,-124.54609414364641,38.24025513812154,-122.4330038121547,37.83826011049724
45.0,34.0,-123.65750337078651,37.47447662921348,-124.46419859550564,38.52564449438202,-122.34062741573032,38.126145280898875,-124.95332022471909,36.80700264044944,-122.87784966292135,36.40877820224719
45.0,35.0,-124.06611666666667,36.043366666666664,-124.85979999999999,37.09442666666667,-122.77539333333334,36.698373333333336,-125.33720333333333,35.37322,-123.29779666666667,34.97806
45.0,36.0,-124.4766,34.610823333333336,-125.25817333333333,35.66100333333333,-123.21098666666666,35.26875333333333,-125.72393333333333,33.93845666666667,-123.71880666666668,33.54674333333333
45.0,37.0,-124.8766,33.17714333333333,-125.64677999999999,34.22651333333334,-123.63428,33.83773,-126.10189333333334,32.502716666666664,-124.12869333333333,32.11415
45.0,38.0,-125.26708666666666,31.74204,-126.02647999999999,32.79070333333333,-124.04648666666667,32.40513,-126.47187666666667,31.06572,-124.52858333333332,30.680059999999997
45.0,73.0,-136.6484161849711,-18.787422196531793,-137.33450716763008,-17.740329884393063,-135.56663375722545,-18.10804289017341,-137.7396382080925,-19.465535260115608,-135.95345248554912,-19.837789479768784
45.0,74.0,-136.98100175438597,-20.229795029239767,-137.67252456140352,-19.181957485380117,-135.88873257309942,-19.551113391812866,-138.08350847953216,-20.90677128654971,-136.2797158479532,-21.28061403508772
45.0,75.0,-137.31802666666667,-21.6716175,-138.01545773809522,-20.622981845238094,-136.21429726190476,-20.99372220238095,-138.43282089285714,-22.347347916666667,-136.6099051785714,-22.72293125
45.0,76.0,-137.65949485207102,-23.112686331360948,-138.36328071005914,-22.06320355029586,-136.54331686390532,-22.435668698224855,-138.78759437869823,-23.787080059171597,-136.94404550295857,-24.164556213017754
45.0,110.0,-161.99495434210522,-70.91664131578949,-163.12990513157894,-69.74048118421052,-158.4625232894737,-70.5091997368421,-165.66862421052633,-71.26203539473686,-160.71470750000003,-72.08896868421051
45.0,111.0,-164.141308,-72.20669479999998,-165.23413213333333,-71.0190152,-160.32312706666667,-71.83438106666667,-168.10797546666663,-72.51001813333332,-162.89571693333332,-73.39147133333333
45.0,112.0,-166.59376175675675,-73.47199067567567,-167.61547581081084,-72.27243148648648,-162.44759932432433,-73.14102959459458,-170.89202297297297,-73.72600810810812,-165.41543067567568,-74.66983729729729
45.0,113.0,-169.41923528571428,-74.70645271428572,-170.32887100000002,-73.49506842857143,-164.8964591428571,-74.424527,-174.09082671428573,-74.90234528571429,-168.35617100000005,-75.91754657142856
45.0,114.0,-172.70099268656713,-75.9021056716418,-173.44092298507465,-74.6797065671642,-167.74700522388062,-75.67878313432836,-177.7881956716418,-76.02917089552237,-171.8235128358209,-77.12583223880596
45.0,115.0,-176.54704109375,-77.04819093750001,-177.03643890625,-75.8167684375,-171.10384671875,-76.89542984375001,177.9132128125,-77.09342656249999,-175.95781640625,-78.28249328125
45.0,116.0,178.88557848101263,-78.13821848101267,178.76048810126582,-76.90172215189871,-175.1232675949367,-78.07134962025317,172.86918316455697,-78.08563810126583,179.03634556962024,-79.37857936708862
45.0,117.0,173.4974955882353,-79.13712970588233,173.88450176470587,-77.90274235294119,-179.9313070588235,-79.17393794117648,167.02408147058827,-78.96955088235293,173.0068773529412,-80.37474029411766
45.0,118.0,167.1177540625,-80.0284484375,168.20559281250002,-78.8078603125,174.25799593750003,-80.1901275,160.2686371875,-79.727255625,165.72112625,-81.24822
45.0,119.0,159.63624852459014,-80.7838649180328,161.63942114754096,-79.59491852459017,167.24354049180326,-81.09302606557378,152.59011131147543,-80.33212819672131,157.0356104918033,-81.96191934426228
45.0,120.0,151.0083876923077,-81.3611876923077,154.12708153846157,-80.22906692307691,158.82389269230768,-81.83889884615384,144.0703726923077,-80.7474346153846,146.95381653846152,-82.46364807692308
45.0,121.0,141.40937913043476,-81.72694565217392,145.7531404347826,-80.68281565217391,148.99485913043478,-82.38513347826087,134.97517999999997,-80.95105695652174,135.83878956521738,-82.71346608695653
45.0,122.0,131.23706136363637,-81.85138227272728,136.74891545454545,-80.927775,138.04316863636365,-82.68558636363636,125.69399000000003,-80.92735772727274,124.38041454545454,-82.6841340909091
45.0,132.0,69.08971555555556,-73.47201555555556,73.37840037037037,-73.72145111111111,67.89841555555556,-74.66464222222223,70.10136296296297,-72.26812777777776,64.93471259259259,-73.13536444444445
45.0,133.0,66.64219421052633,-72.20669684210526,70.60071578947368,-72.50521578947368,65.38554736842104,-73.38616421052632,67.72588526315789,-71.01455105263157,62.81618368421052,-71.82873210526317
45.0,134.0,64.50477500000001,-70.91654,68.17149083333334,-71.25693833333334,63.215016666666656,-72.08350583333333,65.6313525,-69.73578666666667,60.96528916666667,-70.50349416666667
45.0,174.0,38.162246,-14.456986,39.224678,-15.13461,37.482907999999995,-15.502452,38.832668,-13.404776000000002,37.104873999999995,-13.768374
45.0,225.0,17.29349,58.70422,19.3535,58.12119,16.267795,57.6001,18.390855,59.80069,15.16097,59.26348
45.0,226.0,16.3996,60.09335,18.55641,59.520965000000004,15.35481,58.983745,17.52191,61.19519,14.164095,60.639675
45.0,227.0,15.435625,61.477545000000006,17.69967,60.91705,14.372634999999999,60.36195,16.58267,62.58527,13.086185,62.009425
45.0,229.0,13.23085,64.22531,15.70407,63.75027,12.08626,63.15234,14.47254,65.28981,10.66836,64.66719
45.0,230.0,11.988535,65.58729500000001,14.63116,65.100865,10.85653,64.478115,13.226845,66.68842000000001,9.242609999999999,66.03631999999999
45.0,231.0,10.620732499999999,66.93923,13.443245,66.4582225,9.494869999999999,65.807405,11.86206,68.06341499999999,7.682309999999999,67.378405
45.0,240.0,-13.588169459459458,78.11549432432432,-7.667724324324323,78.03611432432432,-13.625686486486487,76.88783513513515,-13.531408108108108,79.34500621621622,-19.56114945945946,78.07913783783785
45.0,241.0,-18.967053555555555,79.11425666666668,-12.468647111111114,79.13720466666666,-18.489181333333335,77.89009333333334,-19.55369377777778,80.33953822222222,-25.402244888888884,78.96388555555556
45.0,242.0,-25.334761555555556,80.00531533333334,-18.269409555555555,80.15157288888888,-24.15535,78.79697711111112,-26.824103777777783,81.21061955555554,-32.152373777777775,79.72237866666667
45.0,243.0,-32.809550434782615,80.75761130434783,-25.27827869565217,81.04958065217392,-30.71736543478261,79.58335804347827,-35.49185630434782,81.91871326086958,-39.832979782608696,80.32518326086958
45.0,244.0,-41.41409723404255,81.33430148936169,-33.66445999999999,81.79291723404256,-38.21650659574468,80.21908446808509,-45.525646595744675,82.41783085106383,-48.34709021276595,80.74061531914894
45.0,245.0,-50.9839874,81.6997564,-43.44139560000001,82.3375984,-46.57944379999999,80.6741596,-56.575567,82.66640100000001,-57.4364322,80.9437444
45.0,246.0,-61.12362418181818,81.8253467272727,-54.33312345454545,82.639386,-55.58154872727272,80.92089181818181,-67.95518145454547,82.6390061818182,-66.70302272727271,80.91983509090912
45.0,247.0,-71.26496212500001,81.701163375,-65.7173345,82.66811787500001,-64.85160125,80.944286,-78.846537875,82.338670875,-75.701013,80.67275925
45.0,248.0,-80.83699444444444,81.33604950617286,-76.76560308641976,82.41829148148148,-73.94034111111111,80.74120728395062,-88.62171160493827,81.79285333333334,-84.06398629629629,80.21784419753085
46.0,1.0,-66.27348747252746,80.76122186813188,-63.62558813186813,81.92004241758242,-59.28100032967033,80.32731296703297,-73.8369043956044,81.05013164835164,-68.3919354945055,79.58347736263737
46.0,2.0,-73.7525729787234,80.00934500000001,-72.29173414893616,81.21152329787233,-66.96254021276596,79.72458882978724,-80.84434574468085,80.15168606382979,-74.95473180851063,78.79718574468083
46.0,3.0,-80.12251142857141,79.11823989795919,-79.55719428571429,80.33949387755102,-73.7132293877551,78.96607163265305,-86.64063030612245,79.136355,-80.62152112244898,77.89024836734696
46.0,4.0,-85.50149951456312,78.11919980582525,-85.57462621359221,79.34463660194174,-79.55042640776699,78.08073737864078,-91.43889116504855,78.03450378640775,-85.48276572815533,76.88709155339807
46.0,5.0,-90.00489238095237,77.04819409523809,-90.51317504761904,78.26908428571427,-84.5209661904762,77.10502838095238,-95.40456980952379,76.87950752380952,-89.61877695238097,75.8192340952381
46.0,6.0,-93.86550410714285,75.90208276785714,-94.67131455357142,77.11288607142858,-88.8346869642857,76.03905116071428,-98.77528812499999,75.66423848214286,-93.21649749999999,74.68128571428572
46.0,7.0,-97.16303478260869,74.70646260869567,-98.1594479130435,75.90554930434783,-92.54553269565217,74.91170799999998,-101.64290026086955,74.41025060869566,-96.33648504347826,73.49547026086955
46.0,8.0,-99.99892137931036,73.47198181034481,-101.11532637931035,74.65857077586207,-95.7523245689655,73.73475422413792,-104.10375137931037,73.12704715517243,-99.05341396551721,72.27180362068965
46.0,9.0,-102.4614118548387,72.20668233870965,-103.6502195967742,73.38049725806452,-98.54452298387096,72.51791725806451,-106.23948693548388,71.82100798387098,-101.43798032258064,71.01785475806452
46.0,10.0,-104.61741307692307,70.91665684615384,-105.84482184615386,72.07861715384615,-100.99084438461539,71.26960107692307,-108.11159992307692,70.49600484615385,-103.54649853846153,69.73857584615384
46.0,11.0,-106.51887367647059,69.60643536764707,-107.76232558823529,70.75726654411766,-103.14835860294117,69.99516249999999,-109.7651931617647,69.15587154411764,-105.42160669117648,68.43862786764706
46.0,12.0,-108.21000108695652,68.279715942029,-109.45441992753624,69.4201945652174,-105.0655234057971,68.69929797101447,-111.23909876811594,67.8034231884058,-107.10112507246377,67.12162297101449
46.0,13.0,-109.72598650349651,66.93918426573427,-110.96119531468533,68.07019202797203,-106.78136671328672,67.38563657342657,-112.56400783216783,66.44051804195804,-108.61594825174826,65.79011118881121
46.0,14.0,-111.09380569536425,65.58710496688741,-112.31280304635762,66.70906761589404,-108.32735052980131,66.05683701986754,-113.76217423841061,65.06913715231788,-109.99012019867548,64.44677258278146
46.0,15.0,-112.33616406451613,64.22522451612905,-113.53433832258064,65.3392533548387,-109.72792270967743,64.71570600000001,-114.85422748387097,63.690008774193544,-111.2441630967742,63.09264193548386
46.0,16.0,-113.47124842424242,62.854914121212126,-114.64627054545454,63.9622236969697,-111.00339442424244,63.36403763636363,-115.85613812121213,62.304151272727275,-112.39405345454544,61.72897048484849
46.0,17.0,-114.51413659090912,61.47739244318181,-115.66502659090908,62.5783134090909,-112.17217852272725,62.00269954545454,-116.77980653409091,60.913226079545446,-113.45345295454545,60.35784255681818
46.0,18.0,-115.47690830601097,60.09347300546448,-116.60278540983607,61.18855218579235,-113.2483386885246,60.63320338797815,-117.63528464480873,59.51737491803279,-114.43427978142077,58.979826393442615
46.0,19.0,-116.3699413114754,58.70408218579235,-117.47014890710383,59.793424863387976,-114.24457398907106,59.256494480874316,-118.43073967213117,58.117552896174864,-115.34662103825139,57.596277267759575
46.0,20.0,-117.2017270165746,57.30978812154697,-118.27642723756905,58.394213093922644,-115.16950480662985,57.873839116022104,-119.17445077348067,56.713656906077354,-116.19814790055248,56.207056022099444
46.0,21.0,-117.98067054945056,55.91111560439561,-119.0304621978022,56.99111780219779,-116.03295785714288,56.48568703296703,-119.8734885164835,55.306303791208805,-116.99676615384617,54.81298406593407
46.0,22.0,-118.7123567759563,54.508538907103826,-119.73786120218578,55.58453202185792,-116.84166863387978,55.0926506010929,-120.53234393442625,53.895874426229504,-117.74797852459017,53.41462945355191
46.0,23.0,-119.40216431693989,53.102486612021856,-120.40343021857925,54.17508890710382,-117.60224639344263,53.69570967213114,-121.1551926229508,52.48224475409836,-118.45767551912569,52.01218890710383
46.0,24.0,-120.0547189010989,51.69321648351648,-121.03264412087914,52.76243142857143,-118.31992131868134,52.29447752747252,-121.74613456043956,51.066339120879114,-119.12958461538462,50.60653428571429
46.0,25.0,-120.67409038251367,50.28108644808743,-121.63137393442624,51.34710792349727,-118.99766978142077,50.88902655737704,-122.31030251366118,49.64884688524591,-119.76598540983606,49.19786513661201
46.0,26.0,-121.26353659459463,48.866348378378376,-122.20062886486487,49.929753837837836,-119.64090497297298,49.48076751351352,-122.84884908108108,48.228841621621626,-120.37231129729732,47.786016702702696
46.0,27.0,-121.82610427027028,47.449127567567565,-122.74417502702701,48.51019172972973,-120.25277891891892,48.0694094054054,-123.36476405405406,46.80690216216217,-120.95087108108108,46.37143616216217
46.0,28.0,-122.36448772972975,46.02969151351351,-123.26444654054053,47.08863940540541,-120.8365987027027,46.655330756756754,-123.860136,45.38316237837839,-121.5045611891892,44.95441010810811
46.0,29.0,-122.88099145945948,44.60822313513513,-123.76347491891892,45.665242756756754,-121.39530967567568,45.238846810810806,-124.33668275675677,43.95769572972973,-122.03595524324325,43.53516675675676
46.0,30.0,-123.37769189189189,43.18482302702703,-124.24335383783783,44.24008594594594,-121.93125016216217,43.820085621621615,-124.79621859459459,42.53057540540541,-122.5470723243243,42.11381827027027
46.0,31.0,-123.85639383783784,41.75964129729729,-124.7058990810811,42.81330313513514,-122.44648486486489,42.399229189189185,-125.24032281081081,41.101928108108105,-123.03970637837838,40.690529999999995
46.0,32.0,-124.31873421621623,40.3327587027027,-125.15317162162161,41.385014000000005,-122.9424576216216,40.97628,-125.67081410810812,39.67192994594595,-123.51504675675676,39.265357891891895
46.0,33.0,-124.76587318435755,38.90436603351955,-125.58590726256983,39.956644916201114,-123.4201559217877,39.55271206703911,-126.08899312849164,38.23948251396648,-123.97468631284914,37.837252178770946
46.0,72.0,-137.8638378735632,-17.344431666666665,-138.54473988505748,-16.297029827586204,-136.79139120689655,-16.6634208045977,-138.9449724137931,-18.024603850574714,-137.1749175862069,-18.39540212643678
46.0,73.0,-138.19263022988505,-18.78740505747127,-138.87856994252874,-17.739630632183907,-137.11069718390803,-18.10733040229885,-139.28401109195403,-19.46621183908046,-137.49781109195405,-19.838453505747125
46.0,74.0,-138.52533827586205,-20.22981465517241,-139.21678408045977,-19.181626896551727,-137.4329977586207,-19.55077022988506,-139.62792235632185,-20.907151551724137,-137.824126954023,-21.28098143678161
46.0,75.0,-138.86238837209302,-21.671585872093026,-139.55972540697675,-20.622602325581394,-137.75859308139533,-20.99333046511628,-139.9772536627907,-22.347681860465116,-138.15435686046513,-22.72325389534884
46.0,110.0,-163.54036304878053,-70.91665329268292,-164.67530158536587,-69.74049231707318,-160.0079168292683,-70.50922195121952,-167.21404439024386,-71.26203975609756,-162.260131097561,-72.08898731707316
46.0,111.0,-165.68839912500002,-72.20671575000001,-166.78106975,-71.01902299999999,-161.870174875,-71.8344385,-169.655083875,-72.510001625,-164.44296824999998,-73.391507625
46.0,112.0,-168.13871675675674,-73.47200432432433,-169.16035283783782,-72.27244162162164,-163.99258540540544,-73.14104310810811,-172.43696040540536,-73.7260127027027,-166.9604914864865,-74.66984540540541
46.0,113.0,-170.9625804347826,-74.7064431884058,-171.8722243478261,-73.49507260869568,-166.4398605797101,-74.42449666666666,-175.63413072463763,-74.90236913043475,-169.89951652173914,-75.91753304347826
46.0,114.0,-174.24647126760564,-75.90212042253519,-174.98627183098594,-74.67971774647887,-169.2924952112676,-75.67880183098592,-179.33365014084504,-76.02917464788732,-173.36914464788728,-77.12584450704226
46.0,115.0,-178.0912804347826,-77.0482247826087,-178.58061681159424,-75.81680855072463,-172.64810782608694,-76.89545000000003,176.36899376811596,-77.0934763768116,-177.50212869565217,-78.28251971014494
46.0,116.0,177.34119915662654,-78.1383904819277,177.21609578313252,-76.90192734939761,-176.66772072289154,-78.07152987951808,171.32486638554218,-78.08580939759035,177.49196361445783,-79.37872096385541
46.0,117.0,171.9582526923077,-79.1383708974359,172.3450194871795,-77.90399628205128,178.53013153846155,-79.17509397435897,165.48408705128207,-78.97087564102563,171.46794448717947,-80.37598564102565
46.0,118.0,165.58138285714284,-80.03055987012986,166.66872662337664,-78.80995272727272,172.72317636363636,-80.19207493506495,158.73066636363635,-79.72949467532466,164.18533493506496,-81.25035883116885
46.0,119.0,158.0916442253521,-80.78405802816901,160.09469830985915,-79.59513028169015,165.69890422535215,-81.0932404225352,151.04558887323944,-80.33230169014087,155.49116380281689,-81.96209140845068
46.0,120.0,149.46598455882352,-81.36250485294119,152.5848,-80.23036161764705,157.28288499999996,-81.84011441176472,142.52676294117646,-80.74881749999999,145.41111661764708,-82.46498147058823
46.0,121.0,139.86595953846154,-81.72839569230769,144.21014461538462,-80.6842576923077,147.4530133846154,-82.38649938461538,133.4305090769231,-80.95256292307693,134.2945712307692,-82.71491953846153
46.0,122.0,129.6918156896552,-81.85414827586207,135.20204206896554,-80.93058465517241,136.4966468965517,-82.68835327586207,124.15012655172414,-80.9301924137931,122.83662793103449,-82.68693534482757
46.0,127.0,87.464595,-79.12980150000001,93.91192149999999,-78.9584865,87.92714849999999,-80.36369699999999,87.056002,-77.8921725,80.8762985,-79.162326
46.0,128.0,82.07016666666668,-78.13286333333333,88.06609666666667,-78.07585666666667,81.89365666666667,-79.36923333333334,82.17843333333333,-76.89258333333333,76.06296333333333,-78.06163333333332
46.0,132.0,67.52410615384615,-73.47193923076924,71.8124376923077,-73.72171384615385,66.33201384615386,-74.66446076923077,68.53648,-72.26814307692307,63.369636923076925,-73.13496153846154
46.0,133.0,65.0736225,-72.2066725,69.031735,-72.50559125000001,63.815923749999996,-73.38600875,66.1582125,-71.01462875,61.24814,-71.828305
46.0,182.0,34.114852,-2.8928599999999998,35.136717999999995,-3.577232,33.461374,-3.938776,34.76565599999999,-1.842464,33.09293,-2.2006020000000004
46.0,183.0,33.808605,-1.4463774999999999,34.82871125,-2.13139625,33.15622625,-2.49235,34.45904625,-0.39622874999999996,32.78783375,-0.75386
46.0,184.0,33.499468,9.2e-05,34.518904000000006,-0.685068,32.84795999999999,-1.0461580000000001,34.149738,1.050244,32.478733999999996,0.69238
46.0,225.0,15.747885,58.70390999999999,17.80775,58.12087,14.722455,57.599795,16.844995,59.800375,13.61556,59.26318
46.0,226.0,14.85369,60.093395,17.010375,59.521005,13.80916,58.983795,15.975805000000001,61.195235,12.618405,60.63974
46.0,227.0,13.889955,61.477225000000004,16.15372,60.916695000000004,12.827245,60.36164,15.036565,62.584950000000006,11.54068,62.009150000000005
46.0,230.0,10.448025000000001,65.58722,13.11458,65.072595,9.34421,64.449995,11.658695,66.716745,7.6715,66.06359
46.0,240.0,-15.13099225,78.1159375,-9.2055135,78.03522475,-15.163627000000002,76.887122,-15.080119999999999,79.34660875,-21.110197,78.08069275
46.0,241.0,-20.51289875,79.11413499999999,-14.014268541666667,79.13703791666667,-20.034550624999998,77.88992895833333,-21.100101666666664,80.33945625,-26.948329791666666,78.963798125
46.0,242.0,-26.88185355555556,80.00484066666665,-19.817444222222225,80.15102466666666,-25.701719333333326,78.79663422222224,-28.372134444444434,81.21000711111111,-33.69873111111111,79.72200799999999
46.0,243.0,-34.35617065217391,80.7571858695652,-26.825726086956525,81.04907173913045,-32.26325434782609,79.58308086956522,-37.03917543478261,81.91813934782608,-41.37889478260869,80.32487717391304
46.0,244.0,-42.957537555555554,81.33505977777779,-35.199585111111105,81.792908,-39.752366888888886,80.21950266666667,-47.07922955555556,82.41877400000001,-49.89890177777777,80.74184044444443
46.0,245.0,-52.52794638297872,81.70068638297872,-44.975717872340425,82.33816468085107,-48.115831489361696,80.67477744680853,-58.1294880851064,82.66744382978725,-58.988757446808506,80.94474829787234
46.0,246.0,-62.66880540000001,81.8259574,-55.8786558,82.64001239999999,-57.1269566,80.92152300000001,-69.5001436,82.63960859999999,-68.24778659999998,80.9204476
46.0,247.0,-72.81038111111111,81.70133987654322,-67.25670790123456,82.66832592592593,-66.39193172839506,80.94457444444444,-80.39762395061727,82.33856098765433,-77.25109567901234,80.67278469135803
46.0,248.0,-82.38187069767443,81.33622581395348,-78.3045746511628,82.41862534883721,-75.4803111627907,80.74162593023256,-90.17158325581396,81.79260720930233,-85.61334290697677,80.2177738372093
47.0,1.0,-67.81666894117646,80.76074247058824,-65.17324388235295,81.91926964705881,-60.82912211764706,80.32631870588234,-75.37559294117648,81.05035176470587,-69.93170670588235,79.58334835294119
47.0,2.0,-75.29611355555555,80.00899622222222,-73.83772777777777,81.21064,-68.51042666666666,79.72390722222222,-82.38393822222223,80.15182888888889,-76.49647177777777,78.79738555555555
47.0,3.0,-81.6670847311828,79.11820290322582,-81.10389279569893,80.33893516129032,-75.26120322580645,78.96559634408602,-88.1823512903226,79.13688483870968,-82.16441978494623,77.89074182795697
47.0,4.0,-87.04719373737375,78.11933313131314,-87.12225232323232,79.34430727272726,-81.09849626262626,78.08035868686869,-92.98273373737374,78.03523585858586,-87.02684575757574,76.88768747474748
47.0,5.0,-91.55197435643565,77.04819920792079,-92.06234128712872,78.26866564356438,-86.06976772277228,77.10443752475248,-96.95044009900988,76.88016099009903,-91.1640691089109,75.81965257425743
47.0,6.0,-95.41426781818183,75.90210581818182,-96.22152200000001,77.11245127272727,-90.38497545454545,76.03860572727271,-100.32288654545454,75.66478827272728,-94.76397309090909,74.68176536363636
47.0,7.0,-98.70903734513274,74.70646522123894,-99.70633176991153,75.9050895575221,-94.09285628318584,74.91119584070798,-103.18792938053097,74.41081097345133,-97.88167486725663,73.4959277876106
47.0,8.0,-101.54481370689655,73.47199327586208,-102.66186620689653,74.65815431034483,-97.29923465517243,73.7342718965517,-105.64890189655172,73.12758155172412,-100.59868672413795,72.2722350862069
47.0,9.0,-104.00666876033057,72.2066861983471,-105.19517842975206,73.38047611570249,-100.08988000000001,72.51781099173554,-107.78470363636363,71.82113421487604,-102.98350090909092,71.0178990909091
47.0,10.0,-106.166203129771,70.91663916030534,-107.39343839694655,72.07861038167938,-102.53967183206107,71.26960374045802,-109.66034641221373,70.49596404580153,-105.09544458015266,69.73854503816794
47.0,11.0,-108.06706734848484,69.60645363636363,-109.31031356060606,70.75721674242425,-104.69680045454545,69.99514984848487,-111.31316083333334,69.15592431818183,-106.96997659090908,68.43871439393939
47.0,12.0,-109.75928605839415,68.2796994890511,-111.00358678832116,69.42014729927007,-106.61495080291971,68.69930605839416,-112.7882405109489,67.80338737226278,-108.65051270072993,67.12163802919709
47.0,13.0,-111.2752385915493,66.93918683098592,-112.51035690140844,68.07016992957746,-108.33074753521127,67.38566394366198,-114.11313049295775,66.44050063380283,-110.16527767605633,65.79013922535212
47.0,14.0,-112.64296557823127,65.5870862585034,-113.86146448979594,66.7093481632653,-109.87635925170066,66.0571905442177,-115.31141299319727,65.06873632653061,-111.53977020408163,64.44645503401361
47.0,15.0,-113.88455470198674,64.22520238410594,-115.08238490066225,65.33954205298014,-111.27606582781456,64.7160157615894,-116.40279490066227,63.689645430463585,-112.79289536423842,63.09231046357617
47.0,16.0,-115.01951899371068,62.85491132075472,-116.19463874213837,63.96217113207546,-112.55167069182392,63.36396584905661,-117.40441704402515,62.304228490566025,-113.94223113207546,61.729026666666655
47.0,17.0,-116.05760099999998,61.4773555882353,-117.20845541176472,62.57788817647059,-113.71617041176471,62.00235117647059,-118.32279676470588,60.91351305882353,-114.9969112352941,60.35819358823529
47.0,18.0,-117.02045882681564,60.093475810055864,-118.14614860335195,61.1881940782123,-114.79246072625698,60.63294988826816,-119.17831692737428,59.517649664804466,-115.97797988826817,58.980195195530726
47.0,19.0,-117.91372823204419,58.704067403314916,-119.01351171270717,59.793376132596684,-115.78874160220995,59.2565744198895,-119.97415613259669,58.11745513812154,-116.890811160221,57.59630662983426
47.0,20.0,-118.74593541436464,57.309782928176794,-119.82031491712706,58.394200994475135,-116.71398917127074,57.87393314917128,-120.71838359116023,56.71355823204421,-117.74265955801104,56.20706287292818
47.0,21.0,-119.52460416666666,55.911083611111096,-120.57399327777779,56.991050833333325,-117.57725949999998,56.485750111111116,-121.41706033333334,55.306188055555566,-118.54108111111111,54.812994888888895
47.0,22.0,-120.25577269662922,54.50853679775281,-121.28068595505619,55.58478758426966,-118.38532578651686,55.093042078651685,-122.0754958988764,53.895481629213485,-119.29197191011235,53.41437370786517
47.0,23.0,-120.9452970056497,53.102467344632764,-121.9461051977401,54.17500418079095,-119.14579875706214,53.69575316384181,-122.69791593220339,52.48216830508475,-120.00124367231639,52.01223977401129
47.0,24.0,-121.59805162921349,51.6932347752809,-122.57632213483144,52.76248696629213,-119.86290348314606,52.29440061797752,-123.28979146067417,51.06646466292134,-120.67256685393258,50.60652870786517
47.0,25.0,-122.214321160221,50.28108524861879,-123.1712282872928,51.346969889502766,-120.53832740331492,50.88901939226518,-123.85010668508286,49.648891436464105,-121.30655624309394,49.19806403314917
47.0,26.0,-122.80411158469944,48.86633016393443,-123.7406687978142,49.92958448087433,-121.18206792349726,49.48079234972678,-124.3888486885246,48.22882027322404,-121.91338885245902,47.786212021857914
47.0,27.0,-123.36668540983607,47.44912857923497,-124.28504459016395,48.510127103825134,-121.79314535519127,48.06925196721311,-124.90553196721312,46.80710688524591,-122.49113803278688,46.37157442622951
47.0,28.0,-123.90507497267758,46.02968950819672,-124.80540967213115,47.08858344262296,-122.3768955737705,46.655153333333324,-125.40099027322405,45.38338557377049,-123.04475595628416,44.9545374863388
47.0,29.0,-124.42158486338796,44.60823584699453,-125.30439229508197,45.66519846994535,-122.9356512021858,45.238696174863385,-125.87749983606558,43.95791994535519,-123.57620038251366,43.53531114754097
47.0,30.0,-124.91829748633879,43.184817704918025,-125.78429218579235,44.24002546448088,-123.4715919125683,43.81991480874317,-126.33706415300547,42.53078901639345,-124.08732486338795,42.113946557377055
47.0,31.0,-125.3966061452514,41.759624636871514,-126.24622363128492,42.814185586592174,-123.98602497206703,42.399969329608936,-126.78113508379887,41.10120597765363,-124.57980418994414,40.68969955307263
47.0,32.0,-125.6124425,40.332587499999995,-126.43425500000001,41.3374175,-124.276085,40.937945,-126.92643000000001,39.7117425,-124.819135,39.315315
47.0,67.0,-137.81114810975612,-10.122474512195122,-138.47322091463417,-9.07615237804878,-136.7734648780488,-9.437715548780488,-138.85406792682926,-10.80840304878049,-137.145028902439,-11.173813109756097
47.0,70.0,-138.7617984848485,-14.456910606060605,-139.4338301212121,-13.409813090909092,-137.7056653939394,-13.773947090909088,-139.82518109090907,-15.139863939393939,-138.083398,-15.508161454545453
47.0,73.0,-139.73827775147927,-18.787433786982245,-140.4242182248521,-17.739661183431952,-138.65633408284023,-18.10737976331361,-140.8296699408284,-19.466223195266274,-139.04345934911245,-19.838483609467456
47.0,74.0,-140.0709814619883,-20.229825672514618,-140.7624321637427,-19.18163701754386,-138.97862865497075,-19.55079140350877,-141.1735780116959,-20.907146900584795,-139.36976596491226,-21.2809881871345
47.0,75.0,-140.40800064705883,-21.671604588235294,-141.1054134117647,-20.622965764705878,-139.30427623529414,-20.993706117647058,-141.5227845882353,-22.347345470588234,-139.6998921764706,-22.722928411764705
47.0,110.0,-165.0849730379747,-70.9166564556962,-166.21992316455695,-69.74049696202532,-161.55254607594938,-70.50921392405063,-168.75863949367084,-71.2620511392405,-163.80472784810127,-72.08898430379746
